Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,Classe,CN0_NMEA
5597047.5,9128.83,1096.454,0.248294982044873,0.6325926021359359,0,42.285714285714285
5584592.5,8685.315,1094.522,0.2491134738820619,0.6328482181987404,0,42.71428571428572
5589832.5,10767.801,1095.3618,0.2576967416327589,0.6320262270816253,0,42.66361294016604
5613245.0,9577.614,1097.8658,0.256542009216826,0.6350347515515737,0,42.285714285714285
5585193.0,11932.396,1095.3878,0.2447747428712077,0.6311917624791705,0,42.4612081305468
5598689.0,9125.462,1096.7441,0.2541702064747113,0.6352389457980258,0,42.285714285714285
5603678.5,10941.87,1097.537,0.253770832584494,0.6342766670303669,0,42.42857142857143
5602296.0,8809.831,1097.0892,0.2753667069015044,0.6396743450442633,0,42.45805897509302
5584398.5,8698.397,1096.0205,0.2482445019288657,0.6322675810822231,0,42.42857142857143
5589086.0,8811.87,1094.5397,0.2489529715166742,0.6309910443161243,0,42.42857142857143
5593203.5,9313.837,1096.6353,0.2859321766703195,0.6397601781013799,0,42.285714285714285
5605767.5,9491.641,1097.9955,0.2779916028301437,0.6393658088592059,0,42.42857142857143
5602168.5,8728.395,1096.1318,0.2359036846469773,0.6290261394315716,0,42.57142857142857
5591755.5,12794.619,1096.7095,0.2553240000181316,0.6337634089116536,0,42.37818494131118
5585489.5,10580.675,1095.5264,0.2488895085389839,0.6321687097944948,0,42.57142857142857
5605744.0,8829.42,1097.7549,0.2600308571251917,0.6354337727186637,0,42.285714285714285
5584233.5,9539.972,1094.9109,0.26575392393719,0.6362264959288019,0,42.20784425994849
5837574.0,33031.125,1171.8589,26.10542282135732,2.18812444384754,0,42.21156598912109
5586885.0,10218.865,1094.6494,0.2588490213260215,0.632114051398178,0,42.19696535929
5599231.5,9763.912,1097.0938,0.2559669534805491,0.6347630857032028,0,42.15745777268824
5591596.5,9081.732,1096.3002,0.2667596579147893,0.6374595347812518,0,42.285714285714285
5598906.5,9470.981,1097.8605,0.2875472225844468,0.6428845705595475,0,42.285714285714285
5545481.0,8975.404,1092.0,0.256113127334955,0.6347051163573142,0,42.36043515602634
5588879.0,10191.164,1095.6842,0.2457576942309516,0.6321707721110952,0,42.53306613226453
5581486.0,10689.55,1094.2666,0.2498650343434079,0.6326554762935281,0,42.57142857142857
5605176.0,9365.215,1097.1346,0.2632963348371917,0.6360015818327562,0,42.57142857142857
5556126.5,10022.693,1091.0948,0.2475142313471821,0.6318548731527516,0,42.19381620383625
5540923.5,8662.062,1091.1151,0.2416947510385845,0.6291730465950189,0,42.36644718007444
5528073.5,10212.31,1088.2601,0.245970632707043,0.6274617684549884,0,42.42857142857143
5532570.5,8585.683,1089.6572,0.2462919972052639,0.632208329131946,0,42.14801030632693
5528233.0,10923.137,1088.0538,0.245467674005495,0.6270348297592683,0,42.31291153736044
5533325.0,8289.154,1089.068,0.235692531273342,0.6305981424845233,0,42.19982822788435
5529702.0,8380.828,1089.1709,0.225259128631226,0.6281661024657607,0,42.11222444889778
5527879.5,9330.662,1089.8928,0.2455458357872939,0.6321992440423848,0,42.285714285714285
5537837.5,9032.167,1089.0659,0.2387847341797324,0.6300931807759101,0,42.56799312911536
5538444.5,8961.719,1089.6823,0.2477064449797268,0.6304164842368271,0,42.39536215287717
5526714.5,14044.176,1088.8025,0.276015896237872,0.6370748898392687,0,42.63441168050388
5534500.5,8985.548,1089.639,0.2580479140055711,0.6344094366671459,0,42.57142857142857
5542177.5,11331.347,1090.2365,0.2317909594020513,0.6281405891237095,0,42.57142857142857
5520147.5,13026.933,1089.0194,0.279784605906975,0.6348494805253657,0,42.57142857142857
5537716.0,10687.533,1089.7588,0.251474346991543,0.6324792580276635,0,42.85714285714285
5525645.0,10139.261,1088.0442,0.2489761847579554,0.6294683262092522,0,42.49756656169484
5524912.0,8691.984,1089.4799,0.2448153545338445,0.6323806497435901,0,42.57142857142857
5530883.5,10563.058,1088.621,0.2315690360960434,0.6275943549049534,0,42.699971371314085
5534191.0,8723.048,1090.8198,0.2539829838162584,0.6339706291012152,0,42.41311193816202
5541744.5,8405.382,1090.0994,0.2341178726974986,0.6300004264992858,0,42.51903807615236
5527542.0,9485.135,1088.4038,0.2480549769521718,0.6309368095476271,0,42.57142857142857
5535614.5,9052.721,1089.8289,0.2388158799280506,0.630035899107047,0,42.32379043801887
5537817.5,9412.791,1090.9203,0.2425497138031231,0.6311505354171923,0,42.71428571428572
5613083.0,9018.403,1098.9923,0.2823929449228304,0.6408131329736975,0,42.57142857142857
5595618.0,8904.058,1097.2,0.2770818938193184,0.6388091158746233,0,42.285714285714285
5607614.0,8812.801,1098.7344,0.2664448451751582,0.639494480680638,0,42.42857142857143
5557623.0,8883.15,1091.4955,0.2553937089055993,0.6329919356550194,0,42.68222158602924
