Potencia,Maximo,DesvioPadrao,Curtose,Assimetria
706598.1,3084.7341,389.1896,0.231742102865919,0.6288452302402274
708463.56,3263.1716,389.96326,0.23736252635458666,0.6284176442330726
707135.4,4230.44,389.8388,0.2503273972632232,0.6341344642351715
706254.06,3130.1948,388.82156,0.23249131416896107,0.6260628609112736
706801.8,4215.8657,389.2893,0.24162895955571484,0.6282829385957632
706960.06,3082.2102,389.20844,0.24546829836347062,0.6307362440539402
706220.4,3377.411,389.0269,0.23250474997869874,0.6262946068908412
706190.4,2967.2756,389.10602,0.23029291682175312,0.6266838122431361
707188.8,3137.4146,389.63614,0.23375180645293625,0.6290068192805356
707007.44,3328.3083,389.13992,0.23494808274643697,0.627616637330814
707610.44,3139.0542,389.24277,0.2283042690923054,0.6248920701305088
705018.7,3329.6543,388.829,0.2440143341835781,0.6314341313931061
707743.2,3851.3147,389.9132,0.2443377504705544,0.6310969315581862
706702.1,3249.4827,389.0698,0.23114288531404226,0.6253850376281874
705961.7,3105.716,389.15097,0.23810007964101843,0.627234664137321
705433.1,3068.3208,388.91684,0.23477566063044053,0.62790282706792
705250.75,2984.4346,388.7701,0.24676297250125367,0.6311137502320894
706684.6,3493.8003,389.0409,0.23472670057374012,0.6283942151410714
705751.7,3368.1438,388.8897,0.23632738046880108,0.6277518448023954
705010.6,3560.9556,388.88214,0.2383400279117791,0.627825319302885
707568.7,6928.074,389.45428,0.5307136350750392,0.6514353695890974
705683.8,3212.4636,388.66714,0.2613301274765285,0.6346376839387021
706883.44,3470.9683,389.6289,0.25480088140548274,0.6339708210684296
706013.3,3287.4155,389.28784,0.24983911736988595,0.6306871988440831
705939.94,3092.7922,389.12418,0.23052819322949114,0.6263490490783148
706088.94,3041.5662,389.157,0.2402503421019273,0.6295972647906853
705243.44,3281.3518,389.12473,0.22948121190508308,0.6281937046355032
707149.3,3169.5754,389.60715,0.25366774877818976,0.633613483498431
706686.25,3457.4294,389.1235,0.24321918632443218,0.6293878243047268
704503.6,3399.7031,388.80148,0.25047076048987504,0.6294762386555716
706602.3,4247.554,389.25668,0.24180446357398733,0.6291174613769149
704511.0,3384.0361,388.7085,0.23886131683455814,0.6293661425021048
705505.5,5411.2817,388.98486,0.2574640963180381,0.6302755755038913
707401.3,3276.7046,389.33044,0.2487152482160102,0.6315619845459325
705471.56,3153.884,389.54953,0.24284210831447828,0.6306325761078087
706987.94,3121.659,389.07953,0.2234794695689093,0.6237602461896234
705329.4,3667.1685,388.37195,0.249903753124173,0.6287550375728944
705875.5,3192.3892,389.19843,0.2337765454668852,0.6276719394037359
706404.1,3370.4202,389.1657,0.25887805711158407,0.6318964077057705
705411.56,3307.2163,389.04282,0.2322802384951288,0.6269071033548373
706429.2,3160.462,389.206,0.24609481221324847,0.629686608621828
704978.25,3112.5452,388.77985,0.24132706596035947,0.6287521494294045
704575.8,3452.6519,388.62308,0.24503804910517246,0.6293752365569003
704061.1,3154.9143,388.2003,0.24346936512615613,0.6283179166623413
705656.6,3157.4524,389.37848,0.24976488329230806,0.6314578888470229
705738.25,3069.333,389.35245,0.23932385565534275,0.6320548323371242
705976.3,3302.8752,389.2687,0.24164019456349273,0.6308044049763234
706218.5,3448.7778,389.3651,0.2400491444605346,0.6315332051914451
705329.25,3438.4707,388.90314,0.25312008179594647,0.6322232876741264
704456.4,3011.6582,388.42694,0.24000501485310854,0.6267121412799086
705142.44,3665.0986,388.68076,0.25003353818295526,0.6300744308774262
704947.4,3195.5977,388.57104,0.2532813136674479,0.6322613967093416
705630.75,3277.6665,388.91632,0.24525649392047333,0.6292551705563582
705200.0,3675.4087,388.63464,0.24936994945479674,0.6304027938465924
705214.5,4492.2495,389.20175,0.24101645838903174,0.6291837501071178
705810.94,3292.253,389.12332,0.23286582473780548,0.6273442297098922
705741.0,3419.409,389.22983,0.23796938704431225,0.6293074495916512
706253.8,3277.0977,388.86847,0.2341300571706082,0.6263972417868725
705218.44,3065.1736,388.7094,0.24200364319826217,0.6285731215240263
704144.3,3095.212,388.34167,0.23237183276300621,0.6240405812264811
706079.25,3656.8948,389.10577,0.23834033520188624,0.6300735619571715
706441.7,3182.6685,389.08804,0.2445130965106257,0.6295069421445059
706795.7,3332.245,388.86063,0.21998702983722707,0.6221292629746279
705479.94,3720.9138,389.04556,0.2518671110493136,0.6315293826611035
706842.0,3342.4617,389.41403,0.2313323629466102,0.6280255635938309
706108.94,2987.962,389.007,0.2525898895263481,0.6309088219521722
705506.56,3047.6892,389.1401,0.24187333817011814,0.6288768381255505
706016.06,3155.6814,389.50748,0.2375865731719946,0.6296619498857212
707020.44,4027.378,389.33884,0.24668627883868544,0.6301355899551332
705215.5,3363.1462,388.6796,0.2618246612423589,0.6338176298500225
705410.94,3304.4458,388.91113,0.25886557808433697,0.6331745810865334
704583.8,3468.1726,388.77557,0.2295306680487026,0.6261353634463991
704272.7,3153.7502,388.77136,0.24354203179615252,0.6269097047554115
704657.6,4022.652,388.72897,0.2459585006801901,0.6290640899616294
704510.8,3855.3262,389.1955,0.23895791096859176,0.6296259510980862
705314.3,3240.4119,388.94702,0.23075958738708557,0.62845709906916
703891.1,3759.9482,388.3238,0.2455555074946414,0.6303492813217321
706278.8,3767.7798,389.3487,0.2688754328507641,0.635920871934257
708238.9,4193.336,389.7335,0.23877101544369683,0.6290861667728174
714059.94,3515.659,391.48697,0.24979204627732088,0.6323246073603793
706082.7,3858.5227,389.5961,0.24543020299949614,0.6306075110418509
706205.5,3114.8728,389.33237,0.24563605141854739,0.6316390965324846
705362.9,3147.172,388.62686,0.2561653417319594,0.6314489911926799
706096.9,3261.8774,389.21475,0.2342912653954925,0.6293280619757748
704701.5,3349.3767,388.81122,0.22903828480965105,0.6262551754386214
706877.8,3072.8464,389.47855,0.24476923704882525,0.6313550830026069
704332.6,3178.3809,388.67032,0.248570014982338,0.630758538371896
706008.6,3007.304,388.903,0.2329195203955483,0.627926618532972
705830.3,3170.2532,389.04907,0.23903231133603908,0.6284403078284181
705826.44,3150.6116,388.68228,0.2430439492375034,0.6280650860193718
706062.7,3905.9836,389.58038,0.24433705742971945,0.6319380933844327
705665.94,4121.593,389.05322,0.23994190697729811,0.6286388849091836
705454.5,3427.3467,389.0966,0.2564056125076495,0.6327844782303862
706285.25,4585.162,389.25476,0.2572820255131534,0.6311167120885642
707393.0,3461.9336,389.6812,0.25994570102250236,0.636142775720909
705294.1,3081.7957,389.2771,0.2238308617248963,0.6261981235640662
706566.44,3135.851,389.12378,0.24415376955805668,0.6286246443539432
707399.0,3228.9294,389.29898,0.24379557852078948,0.6304329991081086
706541.3,3090.551,389.4909,0.22335554506342703,0.6247345712072991
706911.75,3684.8936,389.20966,0.2533012198880873,0.6343779048303926
709130.5,3241.5276,389.76575,0.24398467167160387,0.6302339637575315
709339.44,3219.7573,389.6506,0.22815491585742764,0.6266847770404049
718536.6,3178.019,393.16364,0.2745143299802755,0.6393623601523548
714357.1,3046.1575,391.5287,0.2384890365503347,0.6282086198568058
709526.4,3401.5745,389.85834,0.24046709069330108,0.6285132554873077
707768.1,3756.1538,389.49442,0.24828015665290515,0.6293269239243713
711183.0,3284.1177,390.54544,0.25395663730128026,0.6319128964217413
717725.7,3357.8115,392.73853,0.26990108999871376,0.6378653269137535
716435.9,3190.4453,392.20807,0.2610796863545235,0.6329777954860678
715318.25,2992.7861,391.80157,0.24778178259084926,0.6314504510989504
715422.56,3130.6948,391.8822,0.24600935172679606,0.630530913707673
714861.44,3210.9968,391.19763,0.2622931742989394,0.6335603359699229
714557.5,3287.2302,391.47803,0.24104871278005513,0.6307403548475004
713763.3,3427.2107,391.41013,0.2649669317833685,0.635667718110303
714617.06,3369.0889,392.26413,0.2578004425590672,0.6355013252286471
716660.9,3186.7935,392.09952,0.24230414813609924,0.6297530446557646
714607.4,3195.651,391.82294,0.24119655026652165,0.6283869769393776
716784.75,3257.8965,392.28476,0.2565079972933093,0.6340533132811244
715601.2,3532.8076,392.3153,0.26907408285224754,0.6376317265472035
715956.9,3247.7488,392.0101,0.25687011658991654,0.6351615381699202
714664.3,3106.7412,391.70544,0.25080836571916354,0.6346557302476634
714728.1,3264.1416,391.7863,0.2624075915498909,0.6356196276714714
714240.25,3340.107,391.2386,0.2494303859778917,0.6291650706832433
712969.2,5331.6934,391.54932,0.39345864136886055,0.6472350525699885
718134.4,5804.9634,393.92136,0.7414282166383477,0.6818522350764122
715232.2,3113.0547,391.79532,0.2674367207708519,0.6369886241650268
715626.4,3228.2034,392.1742,0.2520435358248547,0.6337121724058884
715274.44,3627.5718,391.7082,0.26721065054278936,0.635066063039107
714513.2,3108.556,391.78323,0.253034380742744,0.631831160635154
713147.8,3134.921,391.3413,0.2483432319976795,0.6327177493780369
715681.56,3369.8286,391.95996,0.2583604464867557,0.6345596180320594
715727.2,3213.1692,392.46988,0.2527406115242097,0.6337250169762597
714212.56,3072.0608,391.6493,0.25053864562039996,0.6318554939536946
715737.0,3608.2476,392.46173,0.26877359765683595,0.6381657897359494
716175.6,4004.8003,392.1559,0.2577541071814502,0.6319986551333842
716312.4,3368.8262,392.06778,0.2659749449223585,0.6377640379104043
714467.2,3322.072,391.44745,0.25577648386689367,0.6327206090700677
716724.8,3509.1072,392.33432,0.27032982899242963,0.63599201180082
717023.25,3303.5745,392.7958,0.26440915840264045,0.6384348126330479
713974.9,4191.6016,391.7468,0.2654058836949198,0.6364943473664871
714670.75,3777.2378,391.77054,0.24889560318686765,0.6311730535912404
715824.6,3086.9597,392.13113,0.2544679907960581,0.6352741893933246
715086.7,4085.6716,391.6843,0.2561582016708539,0.6324987294615714
717082.5,7355.1836,392.6753,0.47830770969814473,0.6538705423332782
716225.25,3735.2036,392.5855,0.269107067533799,0.6378395505613201
714816.3,4330.9272,391.67477,0.255664949554236,0.6327258290897042
716588.6,3106.3708,392.3979,0.25489943149773353,0.633327944432431
714614.1,3209.4023,392.18427,0.25456461874411485,0.6360361688989487
715280.06,3977.326,392.07993,0.26045375748492283,0.635089962282614
714242.8,3421.8037,391.4723,0.2658432724860207,0.6357811287933877
715514.5,3620.271,391.8412,0.24821181483638233,0.6308701547303381
716778.6,3274.8232,392.38678,0.25879147655223056,0.6349998879823348
715243.9,3520.115,391.8087,0.2575246017120345,0.6328887618149217
715412.44,3537.2449,391.91733,0.24864933282189883,0.6328092435949354
717333.8,3160.032,392.52692,0.24272946832555853,0.6320439480087096
714961.25,3348.9468,392.20538,0.258405700520266,0.6359752172371088
715794.7,3237.1526,392.2069,0.2513306164325857,0.6320509081305222
715253.7,3422.1118,392.07767,0.27253134784759325,0.6393630414702902
716028.44,3227.17,391.77945,0.2534522996619293,0.6321216141045737
707554.2,3353.4438,389.6551,0.258778798979868,0.6332275809059199
710702.75,3527.978,390.31622,0.247377109663792,0.6293832115508746
714796.94,3193.1377,392.3991,0.2633472717024974,0.6406469996054398
708811.44,3713.9802,389.55676,0.23919178987971002,0.6279994781363736
708990.25,3469.7114,389.86633,0.24819480040325947,0.6297501603989191
715119.0,3110.2573,391.53036,0.24584413467303312,0.6289099149565828
719072.7,4117.579,393.41733,0.2689006736651032,0.636927925978563
717515.8,3052.5513,392.51886,0.26164655925713287,0.636595305387563
712809.2,3321.4944,390.99188,0.2643086188816546,0.6337708693003387
712631.75,3145.3015,391.09418,0.2529697089306011,0.6319515381013211
718104.9,3180.644,392.71558,0.26868883979065394,0.6364701981861742
710888.44,3176.2156,390.8239,0.26561105578874633,0.6362152652244846
712987.0,3169.0127,391.4782,0.2508293632490397,0.6326856143033636
706908.3,3827.6628,389.459,0.24495750306118813,0.6305027959391923
709371.9,3041.1,390.1232,0.24641718600355533,0.6318788186513484
715753.6,3525.319,392.10257,0.2554488837153559,0.6326116427916197
712714.8,4015.0728,391.27716,0.26334655405302065,0.6342228780805509
709274.5,3738.6213,389.97113,0.24843331536150615,0.6297465312634041
708305.4,3213.3555,390.0058,0.23216623235693978,0.630086241621831
705083.8,3340.0671,388.98874,0.24059739063696783,0.6293517197692733
708651.25,3108.8132,389.38184,0.24130104956741993,0.627850777438605
714142.8,3283.1213,391.7,0.258523991988024,0.6342745002943962
718575.25,3246.6604,392.99515,0.26019594748940866,0.6351962385944426
718449.1,2990.1245,392.72134,0.2511442875327936,0.6334460509241848
716840.1,3020.0215,392.54926,0.25866357051841815,0.6332762824417767
718876.25,3161.3293,393.13757,0.26149659130623126,0.6366572519587627
715417.56,3221.8784,391.99332,0.26024478768123593,0.6330753394133415
713297.56,3133.274,390.89258,0.26356044528505373,0.6336466558506028
713916.1,3347.4983,391.75226,0.2619521854271709,0.6358920856290143
715393.3,3328.7407,391.93442,0.2627687650349264,0.6338146306964096
714195.75,3734.321,391.79,0.2698078280090148,0.6375489502079793
717206.8,3942.4993,392.52692,0.25439952496149765,0.6336491857253669
711304.06,3295.89,390.99274,0.2750230714581634,0.6381355428809513
716217.7,3421.9539,391.89194,0.2570644123340817,0.6340378441001225
718820.44,3910.4636,392.94064,0.2739707796544777,0.6382880879484921
718345.75,3321.9478,392.58572,0.26853732479662096,0.6346068773887634
719608.06,3175.7502,393.34317,0.26162905232310685,0.6355342726872472
714096.9,3129.4858,391.62064,0.25376265737123704,0.6318046505360924
716943.4,3201.471,392.40408,0.2575675418533785,0.6348552227156572
711080.75,3285.7517,391.12408,0.26806967446971797,0.638139454903222
708426.0,3364.9993,389.8338,0.2555058185421606,0.6334446379668902
716506.94,3667.131,392.21368,0.26177147133871115,0.6353272692900627
711642.0,4030.1367,391.00204,0.2588192393552986,0.6355986100715462
714278.75,3036.2163,391.5848,0.246500662170539,0.6319776319623109
710951.94,3092.1846,390.62933,0.25216301128188423,0.6345560394938096
706447.25,3112.3909,389.23654,0.238106423431943,0.6285659114187058
707932.9,3451.5813,389.46082,0.23738533506834392,0.6274546858026474
709261.6,3517.7783,389.9405,0.24803441853960528,0.6308596748967653
715851.1,3120.4631,392.15378,0.254594200301582,0.6343633430101125
716686.2,3298.8337,392.30325,0.23596931199639926,0.6311076822178048
713773.3,3390.1245,391.5178,0.25444060270436175,0.632783857300273
706553.6,3222.0188,389.1828,0.24160595195177104,0.6290567514704511
715848.44,3304.647,392.38977,0.2762537988927649,0.6399463141931745
718098.4,3484.3296,392.971,0.25990244920892946,0.6364374734180543
715731.94,3373.731,392.39713,0.2631740790754251,0.6357446676624687
711389.1,3491.2473,390.9606,0.24572238662534085,0.6301282830031232
709030.06,4196.184,390.15314,0.2740915794373153,0.6358794005279887
717032.44,3265.8997,392.24207,0.2675828877873343,0.6351668883817282
717972.6,3219.905,392.91647,0.25601784448369846,0.6339199531915071
713476.8,3401.6775,390.85648,0.242348899578384,0.62849802258619
709769.3,5267.148,390.10217,0.34566317930731083,0.6341657699121134
709261.5,3475.9438,389.9782,0.23451274566495295,0.6282830138737932
708084.44,3306.6558,389.86166,0.2221824647493036,0.624937922016444
709191.8,3154.723,389.8672,0.23793229793117643,0.6278931806180247
708540.1,3210.68,390.07486,0.23690558320330446,0.6283704334000475
708962.3,3278.186,390.34073,0.24155295169835256,0.6282026145812943
708437.75,4182.0474,390.036,0.2538448840105061,0.6333163921077679
709735.8,2975.6213,390.06076,0.23996376505615036,0.630166025397801
707619.56,3222.0068,389.5725,0.21597815216904648,0.6228651494970341
708579.7,3138.7285,389.9497,0.24040811158135478,0.6294749211128446
709881.1,3684.3508,390.0624,0.24343979645476743,0.6292335064930091
709212.94,3848.64,389.9108,0.24125977404517096,0.6274922710129663
707225.56,3209.9558,389.4188,0.23893625467324453,0.6282273318292967
709250.7,3176.6829,389.7995,0.24089970856152387,0.6291592668930808
709747.0,3045.4446,390.16843,0.2280162911966106,0.6269612627897612
710024.44,3133.541,390.04364,0.23483990092350737,0.626775658321499
709905.56,3415.527,390.44357,0.24778163780421902,0.6314187450608888
707909.6,3425.9766,390.069,0.24470721879291935,0.6322719590748366
708232.06,3648.1326,389.90576,0.2414989605276725,0.6291252304296986
709018.75,3397.9565,390.19348,0.25342555769763253,0.6347342714599694
707279.94,3055.7808,389.3807,0.21359923768456923,0.6251430312788456
707910.44,3261.6084,389.86322,0.24433418076454805,0.6306515564612227
707213.06,3421.1685,389.64557,0.24556722438544654,0.630085609911047
708993.56,3084.187,390.30887,0.2469978235640089,0.6315173299127534
708781.25,3657.384,389.8337,0.2545607135515726,0.6304116320427601
709524.8,3160.945,389.3817,0.230886947989279,0.6258668910118824
708408.56,3398.7292,389.794,0.24241837538295696,0.6308967568186282
708002.6,3713.346,389.59467,0.23825007171545076,0.6285974163835352
706996.3,3072.5835,389.28937,0.22288001800102863,0.6242602950216382
708174.4,3140.3115,389.53296,0.2379147328866611,0.6285831747469968
708539.06,4334.27,389.65543,0.2544373497373744,0.6314657324708264
708609.6,3015.8125,389.4732,0.22920931023071134,0.6253907718647888
709291.0,3075.2593,390.14505,0.2513961179088753,0.6325140689369836
709148.06,4008.1526,389.94803,0.24905003871645137,0.63026253007257
707051.3,4342.885,389.22116,0.24921872136690792,0.6306968328348196
707469.4,3061.9622,389.37665,0.24160420750822809,0.6277842794819025
708733.75,3163.3914,389.54636,0.2399204447765495,0.6293738092951613
708127.56,3118.92,389.15466,0.23939130183709256,0.6272732434986543
707584.4,3111.7244,389.6256,0.25163722163218205,0.6308332723018715
708138.8,3193.771,389.49802,0.2425139009158217,0.6293538978905311
709126.06,3395.271,390.0786,0.24581714807511545,0.6307866116628362
709519.2,3532.3447,389.87573,0.24337764485103452,0.6277454281705821
708718.0,3267.4924,389.86603,0.2457726747472928,0.6311958127154794
707843.94,4559.071,389.56793,0.24964855106517003,0.6291983915543797
708776.75,3200.213,389.78738,0.22923543258017753,0.6274778608025036
709336.06,3172.738,389.93085,0.22101268062832968,0.624706247271496
708891.6,3099.0232,390.01508,0.2555125103402416,0.6335836920449326
708290.7,3522.2336,389.50595,0.24082540431928123,0.6280225001681972
706842.25,3317.6536,389.0181,0.21872337007871234,0.6239052814765971
707260.7,3195.4045,389.42633,0.2386693243238729,0.6296140168723724
706526.44,3201.531,389.35654,0.23368937817200308,0.6263865276822059
708023.8,3298.0,389.7713,0.23904652870564513,0.6281068774636258
709561.25,3489.6086,390.00812,0.2358579783177026,0.6259441500759595
707253.6,3402.7297,389.25763,0.2380832300969864,0.6282857724678121
707171.1,3176.3003,389.16122,0.25394981074809575,0.6330798604870684
706824.6,3197.181,389.56873,0.23832340723383938,0.6287123189067952
706834.7,3117.8071,389.2009,0.25389477911091207,0.6303053965978773
708498.6,3287.6533,389.63486,0.256825140052662,0.6327029219809248
705907.9,3945.0735,388.9958,0.24993722645876648,0.6307618626976242
707866.44,3006.6064,389.57593,0.2560581756494913,0.6340279618734523
708505.75,3159.8262,389.70334,0.2396348553868144,0.6282340384448297
706842.56,4068.2273,389.20798,0.2256393746520815,0.6251070536349062
706067.75,3225.7546,389.20184,0.24502421488752057,0.6318848242036239
705258.9,3623.0642,388.80637,0.2430871179332832,0.6286632218028048
706456.25,3389.7803,388.86905,0.23693720399722817,0.6282646931195532
706273.4,3075.0403,389.17102,0.22719088966437573,0.6272718368502753
707997.2,3499.957,389.541,0.24103606973236769,0.6290455764128311
705844.5,3208.457,389.02582,0.22285854527448956,0.6262498505266814
707588.0,3500.9902,389.7149,0.2395780462979431,0.6300506102680966
705978.7,3664.809,389.12115,0.24177569928760034,0.6299212285433482
707267.0,3475.531,389.42303,0.2437659958688565,0.6299459077182727
706758.9,3176.332,388.99213,0.24675914004303,0.6289424125031137
706533.6,3659.7117,389.37817,0.2437607971597484,0.6291433989146864
710662.5,3453.8362,390.7065,0.2513236065714386,0.6334043427823617
716744.1,3468.2175,392.64725,0.2531735130070607,0.6340627594228178
715028.6,3277.0146,391.67865,0.25560413560325435,0.6333944951600908
716958.75,3347.281,392.76025,0.26486495107691477,0.6344580894447699
709169.44,3073.797,389.9635,0.23712818566313265,0.6297416909439698
717249.44,3325.4949,392.62207,0.25763930681848146,0.6340186299176778
716405.8,3126.144,392.37042,0.25475259318920696,0.63272513023257
716478.6,3044.014,392.58972,0.260127272252066,0.6372002985482719
714838.9,3523.869,392.45474,0.27873292170793373,0.6406770903190006
715812.2,3180.0254,392.5935,0.2572329939840081,0.6366226803805479
715678.56,3117.5645,391.84238,0.2446374294220086,0.6298957817474958
713438.56,3105.7014,391.40485,0.24659783811813174,0.6313314544849231
713738.3,3257.0283,391.10223,0.26022480533019765,0.6326667058306639
715948.56,3292.7686,391.67493,0.24750777950155722,0.6302103137111839
713403.9,3082.511,391.58163,0.25206313630453847,0.6320722001862752
716262.7,3278.8345,391.77667,0.24866301318980444,0.6308672496489605
717769.75,3133.8616,393.05386,0.2714232815525257,0.6409434396030372
716209.3,3312.2253,392.2628,0.2577253705868561,0.6337585313218798
711957.2,3123.4297,390.95416,0.24122561366263984,0.6303402297218552
712359.2,3062.561,391.17087,0.24519673852003443,0.6321042756566165
712434.1,3540.6172,391.47385,0.24210139920314155,0.6317030087305389
714927.3,3467.72,391.71414,0.2438579194084296,0.6303836384950618
713188.5,3188.1997,391.34134,0.25628336318999034,0.6339491276406012
712566.3,3320.3267,391.26163,0.24938991061394944,0.6309036666464872
711966.3,3011.8057,390.48022,0.23906325311863252,0.6272216886555759
714496.44,3261.2422,391.51178,0.26015901596879454,0.6356004467716799
714646.7,3056.7812,391.63837,0.23196627667570624,0.6261594195852337
714064.7,3515.1887,391.24774,0.2539546709998386,0.632123981414915
713047.3,3157.0176,390.77084,0.2517951912377656,0.6305663587736156
714193.8,3089.1428,391.38245,0.2494075054268312,0.6321511418141345
712393.6,3363.8267,391.12253,0.2786941658299007,0.6390506673242132
716231.1,3082.4358,392.3615,0.2541474922714375,0.6341359338156712
714498.75,3013.1396,391.8391,0.25493386764716863,0.6334421796380312
713188.3,3520.4087,391.38452,0.26135564131130806,0.6381693379628008
713387.8,3264.1274,391.42096,0.24982840851472377,0.6313425322386027
713909.2,3465.388,391.8167,0.2588412846189452,0.6371832218007768
713527.9,4493.628,391.6656,0.2636818953625597,0.6346854360370033
713300.4,3315.521,391.52194,0.26051488685866175,0.6358146804226611
711962.8,3150.7087,391.19745,0.25483709145871414,0.634144264469225
715298.1,3343.1257,391.84088,0.2617935705244565,0.6358618450547395
715394.94,3160.626,392.12836,0.24240405925706643,0.6319045763708567
716670.06,3043.5034,392.0575,0.24962046397277682,0.6323909709574921
714341.94,3416.3052,391.57443,0.2539122203860895,0.6323036801399777
712633.5,3071.138,391.10452,0.2521808138067425,0.6323571144885444
713648.4,3271.9604,391.47968,0.26174041065403353,0.636049037169864
714470.1,3109.0737,391.64322,0.2519200199116116,0.6326390071166007
716227.7,3183.1042,392.0109,0.2567409439188659,0.6317425983145207
715160.06,3131.8738,392.0806,0.2614215954558583,0.6367904384326871
716508.8,3657.8936,392.34332,0.2639215622854172,0.6360550736537587
714685.3,3360.3625,392.05988,0.2417128811658884,0.6333929722586621
714142.06,3260.7854,391.80786,0.26138524611417635,0.6353032842724436
708214.9,3270.7358,389.83368,0.25446982763099957,0.6324558775048491
707750.75,3045.247,389.47363,0.2354883978179534,0.629280200910393
715375.44,3260.2976,391.89948,0.2686654996333213,0.6361968528225999
708388.25,4163.0146,389.88654,0.2352926356076206,0.63041901617294
708289.3,3064.9727,389.8654,0.23062765202077706,0.6267416043997639
707080.4,3355.0022,389.2583,0.23762592816941552,0.6261541971983344
716279.7,3466.7283,392.66898,0.26121300018002813,0.6368991182326199
715964.6,3667.6267,392.56915,0.2749759435007926,0.6373040424623906
714128.2,3336.9478,391.51083,0.2602704493252186,0.6331426688001619
718206.9,3320.427,393.18774,0.2514567663320255,0.6360577109189515
709449.8,3090.3865,390.13495,0.23380536450402634,0.6270647969573623
719164.1,3188.5298,393.282,0.2658314563109663,0.63648142253517
715476.8,3245.88,392.0215,0.27994231041650064,0.6400280679268588
706024.1,3285.3481,388.99994,0.24120776424322976,0.6307735098527034
706583.1,3083.2356,389.7713,0.25188777362831827,0.6319114057635206
705826.6,3119.744,389.23175,0.24567980746627738,0.629843066557427
711937.9,3515.4702,391.578,0.26852030129006854,0.6361917156186251
713642.4,3654.4238,391.77682,0.25109523484838103,0.6341116902653765
719619.1,3213.6985,393.54022,0.276512519263199,0.6408263399192367
713786.5,3265.7378,391.2748,0.2569791025573642,0.6330760549234561
716028.2,3080.921,392.1458,0.2689717992871139,0.638053544215648
715962.75,3543.4224,392.4458,0.2754761339688274,0.6395927429258803
715921.3,3968.6213,392.38736,0.2709468998450615,0.6351899506858701
714759.9,3452.3225,391.69946,0.27096509694831017,0.6380928573083186
714538.6,3125.474,391.5813,0.2641070642969616,0.635648452684936
717324.06,3092.0908,392.37256,0.26109175185391864,0.6349597867150016
716626.4,3210.8142,392.30032,0.2759981958757485,0.6394448137892719
717439.4,3254.4229,392.56064,0.2569716633415289,0.6344879386283709
718429.25,3206.4724,393.3137,0.2706839452140679,0.6409011895864543
716650.56,3148.8354,392.34427,0.27123863490323075,0.6357188396155804
717643.44,3341.4082,392.91235,0.2628956678543952,0.6367233866378382
715101.94,3305.4443,392.11157,0.25520110332390455,0.6349658895018064
715878.25,3552.131,392.01865,0.25568377487923133,0.6348310585341206
715027.94,3134.0186,391.759,0.25731740043453444,0.6339288265388592
716719.06,3109.216,392.32907,0.24064160413534363,0.6315321257007704
714788.2,3368.7458,392.07474,0.2425368915900532,0.6298339994329044
716310.2,3129.818,392.48978,0.2607637284664688,0.6366108210923327
713017.25,3430.9375,391.33173,0.26183668119673253,0.6355417655216944
714359.1,3405.92,391.73413,0.275227094883566,0.6385527269081095
714214.0,3294.6104,391.90225,0.27204619642616823,0.6378537674407667
715294.75,3347.2742,392.30563,0.2585400110925762,0.6350126847858002
715253.9,3454.7556,391.93567,0.2428780275682514,0.6322859156671917
714797.06,3299.8777,391.4709,0.23826320802845746,0.6288967272147845
714843.94,3517.451,391.86197,0.2537825846859687,0.6327602637765348
715526.2,3269.4563,391.87152,0.2579435761753821,0.6349962996531183
712482.1,3342.2664,391.02243,0.23607493990621453,0.629257049054964
715073.8,3383.7307,392.0434,0.241254787485635,0.6309908893561417
713587.25,3208.7146,391.7378,0.2639800404594572,0.6363170157177989
715832.4,3156.194,392.1449,0.26393592734247173,0.6349985044213151
715374.5,3225.3044,391.9275,0.27843756251727214,0.6386661289991392
715644.25,3693.197,392.0514,0.2774840182882268,0.637079623622123
713440.44,3230.1128,391.83685,0.25758691535450984,0.6361537212207288
712397.56,3063.6392,390.99072,0.23516191598407765,0.6275097808700175
712965.8,3202.955,391.49207,0.2599701440560245,0.6355316552607279
710999.2,3133.5403,391.0591,0.24218818990924884,0.6320178788898304
714722.5,3425.4812,391.89203,0.25368793802435885,0.6331236977292541
715501.9,3128.7627,391.78494,0.25969107469874375,0.6353356971890912
714275.9,3288.9368,391.88068,0.25450092556270354,0.6338227626342496
715157.5,3504.0593,392.25415,0.24431163153998448,0.6319455583963961
714510.4,3112.3774,391.70016,0.25914295600808623,0.6357900079944415
713249.8,3113.703,391.63095,0.27122873054294994,0.6398284480094726
717195.8,3172.6697,392.76675,0.2772293531423653,0.6379421421758263
715421.5,3242.4573,391.852,0.2750184455775364,0.63878717158419
715838.06,3147.256,392.4279,0.2635932425598293,0.6369506542596789
717136.5,3491.7156,392.7266,0.27063885893213246,0.6383222190031667
712582.2,6397.526,391.52298,0.5231222234775768,0.6600474299608415
716717.3,3295.8647,392.82834,0.28027187509381424,0.6407588689054797
715280.75,3176.2295,392.08466,0.25009144311299814,0.6326856091031562
714695.9,3374.5786,392.04965,0.25681804197039293,0.634704637810984
707746.25,3556.4138,389.8873,0.2539116594771391,0.6314213739408306
707361.7,3227.2554,389.37384,0.24704463651181152,0.6310772113002932
716708.0,3283.843,392.42776,0.25752741727109685,0.6348595859122081
714813.5,3176.3357,392.00284,0.2508547991331178,0.6335204398700905
