Media_Temp,Var_Temp,Skew_Temp,Kurt_Temp,Fator_Crista,Entropia_Espectral,Flatness_Espectral,Centroide_Espectral,Classe
2085.7224,1185174.4,0.6268421263490247,0.23511737771664531,3.5706139,13.218988435320803,0.38433840273326647,-0.01330052924099751,0
2096.24,1199862.4,0.634485990917231,0.25639587714999923,4.3606,13.219542967398597,0.38381692488613073,-0.012772067186087848,0
750.02264,153439.84,0.6312277395560016,0.24534511279500926,3.9056213,13.187041129417723,0.2645323385714122,-0.012906752519238625,1
2095.655,1203847.8,0.6388091643278413,0.27708189381931847,3.7641242,13.215354735749846,0.38316390217364893,-0.012951995814082008,0
751.28033,154485.06,0.6359719355439516,0.26532401707819986,4.6069655,13.182278298034172,0.2556369263317448,-0.012701684541806813,1
746.0537,151733.52,0.6270776694084268,0.2272645902797361,4.6864266,13.147061591414513,0.25352125489440075,-0.013619718108654444,1
751.75775,154454.42,0.6362855367032192,0.2686494795160925,3.9480572,13.158683337999857,0.2518158366792417,-0.012275426471791055,1
2092.688,1197555.2,0.6360837010683524,0.2664453602107648,3.7518835,13.220937084423175,0.3839559977478245,-0.012630270883126616,0
748.0626,152639.5,0.6273745077151902,0.2404844672074664,4.352564,13.133629835496986,0.24988222053885428,-0.013254698351526862,1
748.05023,152935.75,0.6254185775591319,0.2267442315674688,3.701503,13.181088494257589,0.25834380531334605,-0.013517124310748611,1
745.393,151953.02,0.6286785077263697,0.24233124091709213,5.5346475,13.186017362423225,0.2629089674837394,-0.013281742857964279,1
2085.6995,1187574.1,0.6324792580276635,0.25147434699154303,4.541634,13.211343549683985,0.3827706078409991,-0.01341762236213946,0
748.0777,152496.19,0.6289187077953144,0.24472049459339296,3.8340437,13.173237717286295,0.2542116822250436,-0.013746428986337402,1
750.78845,154620.61,0.6364699920077627,0.2629310521775987,3.9779494,13.175293433423734,0.2605831448939734,-0.012214449561296385,1
2095.6023,1202923.4,0.6360351794755276,0.26005457785427355,3.995416,13.218691949942485,0.3834740681498415,-0.012769187831370413,0
2083.0642,1190319.5,0.631733617247983,0.23743671107985254,3.696618,13.226963982346108,0.38457918044493444,-0.013178959282002507,0
2085.3923,1185227.9,0.6282656963390197,0.23464356570535694,4.125484,13.220410707729926,0.3838628977000793,-0.01342399609229106,0
752.4617,155035.39,0.6348097537729093,0.257542527678424,3.775208,13.156904222521492,0.2520284338459943,-0.011379298631771444,1
2085.3245,1188854.5,0.6305667507397109,0.23664200159960203,3.8333917,13.215978179967658,0.3834863571428823,-0.01276438886787962,0
750.47504,158739.36,1.012117941678745,6.142242876088995,11.052304,13.182478521484816,0.25497102771522356,-0.01411248307157654,1
744.00806,151027.89,0.6293752365569003,0.24503804910517246,4.113286,13.18837583954016,0.26563300892259534,-0.013778167701385874,1
753.195,155085.0,0.6319854717725206,0.2524219530816936,3.7504778,13.179490512112075,0.2529408596125935,-0.012769502634746112,1
744.74475,151784.44,0.6331464245446995,0.24694485434739466,3.9219813,13.175402806833304,0.2650939344768321,-0.013727822734713624,1
746.7334,152768.48,0.6326987146357796,0.24787871350681634,3.9062853,13.169981650431827,0.2562269196724412,-0.013238491016218455,1
748.33575,152839.55,0.6313660920973135,0.24733261226083814,3.9841108,13.178510940178791,0.2597384420838719,-0.014055437581632864,1
750.2259,154394.12,0.637541377278993,0.2653745802679719,3.8299499,13.170068263565938,0.2573259274933168,-0.012654718965687543,1
