Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
0.34625448224594374,-0.068468918636884,-0.061273742559676714,-0.07435708867615401,-0.09834841311272098,-0.8311656777514548,0.8449108343585277,1.5197081224309845,0
0.34625448224594374,0.5214955279052176,-0.4103392432036097,-0.06454290662997102,-0.08940586080005891,0.6142552458593655,-0.39898264256129085,-0.6976713511956117,0
1.3168346700122053,0.2658022872857479,0.12001637646924528,-0.06773491129019556,-0.05342136092357235,1.4671767880557285,1.4867796351321776,1.0287701197895023,0
2.287414857778467,-0.3620041825683498,-0.3623905200402239,-0.06957395961108014,-0.08046755393826072,0.537522579518889,2.113122693506252,1.3359209560857486,0
-1.5949058932865796,-0.16401642562663987,-0.5591518529460953,-0.0754094217320223,-0.124608298541839,0.82663222910715,-0.4129972451982701,1.517955425719656,0
-0.13903561163718708,-0.3496149813560234,0.14274160307838293,-0.08771735053094795,-0.12995458507541155,1.1854270701686798,1.3072647619634619,-0.7928349144476842,0
-1.1096157994034488,-0.23202252096698694,-0.11193143313342331,-0.058801154615474756,-0.054892010904485575,-1.4055630517663709,-0.4205712239277332,0.494941581746237,0
0.34625448224594374,-0.3496301340632706,-0.22275829985507212,-0.07183211729739007,-0.10605271366410442,1.5088176981162953,0.8435337473168071,0.08496169255143897,0
-0.8669707524618834,0.18419079967271249,-0.16722446794267612,-0.07094626445874966,-0.10415490757055582,-0.42785488470710104,0.2518433172890372,-0.5390471613016004,0
1.3168346700122053,-0.22247234092068918,-0.28554614449965643,-0.06527463199261015,-0.0761805175544927,-0.6469968876981452,0.601190801195964,-1.424912857966569,0
-0.8669707524618834,-0.1928497918726464,0.002868585790087978,-0.0716497229016564,-0.07689009890542915,1.1542377314432106,-0.1338872937245867,2.5240748748734623,0
1.3168346700122053,-0.1420961715558523,-0.5655329761793895,-0.08424054705320734,-0.15181654744159526,-0.42829539762061564,-0.1525571817592408,-0.19905293009392394,0
-1.352260846345014,-0.09341474605636602,-0.49684560250779725,-0.08382877685477517,-0.15755000487895968,-0.25862475101492166,0.8416143560860904,-1.0350879416498462,0
0.8315445761290746,-0.44411446749535716,-0.15994035557259492,-0.06880678883469832,-0.08602271681831149,1.697714318625116,0.825692548829383,-0.5162067722803482,0
1.3168346700122053,-0.44456184496670353,-0.44423143547101235,-0.07706322838152153,-0.12059844660964575,0.4568552986668379,0.44621976255844514,-0.12089502673258704,0
1.3168346700122053,-0.4502935427867179,-0.2627306189768401,-0.0778546783759001,-0.1401807268300025,-1.2177750310315942,0.3268031614803932,0.7022561509018272,0
0.34625448224594374,-0.04033058968395196,0.11655491811156206,-0.07486451046410893,-0.11534745614934794,-1.0551943007366027,0.9081105989458097,-0.3147286611971961,0
-0.13903561163718708,-0.3099735119571684,-0.46472928887607556,-0.07084632002885892,-0.09750633975457519,0.4817193988135359,0.990016811400712,-0.12264080752743707,0
0.8315445761290746,0.6761937390770605,-0.06560809041625397,-0.0645674377744783,-0.08796596615451607,1.1244694493257905,0.9229051446860643,0.6450341939278059,0
0.8315445761290746,-0.10852572125733323,-0.026297963328129757,-0.07805711207032247,-0.1347160731115727,-1.2009448034388441,0.6598754264119411,1.4451170370211837,0
-0.8669707524618834,-0.047400693842452886,-0.0748787788872664,-0.07300615047487549,-0.08580001818414718,-0.48185869455808145,0.6406510475773021,-0.5686762566964032,0
