Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
0.3811324784352922,-0.015241297898462791,0.00017289239419160843,-0.07510123690239114,-0.13027116706909964,-0.8674849116437312,0.8020851598932968,0.8227965280324641,0
0.3811324784352922,0.5642399539584597,-0.48730995649287373,-0.05171831535787457,-0.10942845981287132,0.5186404881194125,-0.3071289760429139,-0.6073229263182142,0
1.3665298382702835,0.31309017699482394,0.25335123152041344,-0.05932347228165411,-0.02555817642348334,1.3365726173223886,1.3744572805330528,0.5061615105226551,0
2.3519271981052747,-0.30356067579341406,-0.42034779573775644,-0.06370512348818987,-0.08859564757167139,0.44505562708088325,1.9329846682756178,0.7042612907505807,0
-1.5896622412346904,-0.10909100237939302,-0.6951322557855918,-0.0776084882625429,-0.19147596469787323,0.7223051272540317,-0.31962618391714437,0.8216661100348861,0
-0.11156620148220342,-0.2913916207425452,0.2850878488274527,-0.10693292224252052,-0.20393673442346813,1.0663811222638244,1.2143789148014423,-0.6686995489355111,0
-1.0969635613171946,-0.17588868399004792,-0.0705724412849436,-0.03803822095456633,-0.028985869766149107,-1.4183187737206433,-0.3263801097378698,0.161863844460731,0
0.3811324784352922,-0.29140650419834674,-0.22534624913198806,-0.06908532978206727,-0.14822783932463848,1.3765052917159588,0.8008571733804376,-0.1025564870177914,0
-0.8506142213584469,0.23292886001191562,-0.14779120418962058,-0.06697472827412271,-0.14380455887248927,-0.48071914320525194,0.2732304904990677,-0.5050167840470319,0
1.3665298382702835,-0.16650820297780325,-0.3130317904597813,-0.05346169821609027,-0.07860370777422032,-0.69087128057852,0.5847532813917877,-1.0763640801733203,0
-0.8506142213584469,-0.13741202285006068,0.08975002018399382,-0.06865076337342207,-0.08025755287961671,1.0364712642404676,-0.07073613874888288,1.4705721790002158,0
1.3665298382702835,-0.08756025362934049,-0.7040437297843896,-0.09864921377215136,-0.2548911449444846,-0.48114158495102444,-0.08738459306481426,-0.28573435169825045,0
-1.3433129012759424,-0.03974385798725382,-0.6081192785331795,-0.09766814472340123,-0.2682543069093105,-0.318431339781146,0.7991455992585321,-0.8249428853593503,0
0.8738311583527878,-0.38421192686238037,-0.1376186725494835,-0.061877289646208235,-0.10154325241884922,1.5576528033782397,0.7849476843996781,-0.49028566333777107,0
1.3665298382702835,-0.38465135479514456,-0.5346416532978091,-0.0815487892426007,-0.18213006801855638,0.36769756127986447,0.4465613301460035,-0.23532568712921467,0
1.3665298382702835,-0.39028120494539514,-0.28116906738860814,-0.08343446988698613,-0.22777114673658816,-1.2382343837275405,0.34007425192027785,0.2955732983661685,0
0.3811324784352922,0.012397035533962653,0.24851717722861275,-0.07631020203080374,-0.16989140805407757,-1.0823232051270801,0.8584421338374353,-0.36034048719045875,0
-0.11156620148220342,-0.2524545484370243,-0.5632676617562115,-0.06673660422548074,-0.12830851838911925,0.39154166107987004,0.931480163509351,-0.23645164464232518,0
0.8738311583527878,0.7161893020849637,-0.005880184284237072,-0.05177676239143396,-0.1060724489641155,1.0079241667989882,0.87163483849771,0.2586674665688159,0
0.8738311583527878,-0.05458632328759374,0.04901785836873416,-0.08391678121689324,-0.21503449463463511,-1.2220945828093226,0.6370839809729677,0.7746883157781042,0
-0.8506142213584469,0.005452561451600167,-0.01882704273532064,-0.07188253952920845,-0.10102420122675537,-0.5325075539689652,0.619941071910708,-0.5241263438868805,0
0.3811324784352922,0.1391255138359411,0.038088692143793484,-0.061604128997069525,-0.07902780253049796,-1.347996257659018,0.7838392363969203,-0.13512131710418074,0
-0.604264881399699,-0.176046546217976,0.3230456838317659,-0.059429432187492415,-0.019397311129675084,-0.985018450582568,1.0831473649847403,-0.6785998623079252,0
-1.3433129012759424,-0.3402403426386715,-0.5977786058741972,-0.057784111754096035,-0.06341955578879792,-1.759807488470198,0.5687731560186957,1.022929934336423,0
0.8738311583527878,-0.21263764430166018,-0.4775577773998498,-0.0781785535325659,-0.22108134810438182,2.1673871145800017,-0.00381630736669914,0.1465686919668757,0
