Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,FFT_Peak,FFT_Mean,FFT_Centroide,Classe
0.3840926212609332,-0.4321599446464839,-0.40856129134799,-0.055556941494570786,-0.028040250610079046,0.3518450902971799,1.2958080776984306,-0.4709338784821559,0
0.3840926212609332,0.21943967212053445,-0.570573390495757,-0.060963147676332555,-0.10998369002560907,1.1892645069358017,0.570368432472031,-1.1209868270014791,0
-1.5761887006734836,0.4927266013481548,0.03294536480908252,-0.050593125809413504,-0.037465417498209044,0.3696659950892297,0.023150111688350128,0.7398260076446234,0
0.3840926212609332,-0.18593667931777333,-0.18127561947494544,-0.07363260176427208,-0.12169323495729811,0.29036717563768505,1.7473745131601202,-0.8241114819836747,0
0.8741629517445374,-0.3349210154324348,-0.517267470523777,-0.09241120599553906,-0.23923353932565578,-1.6525491091053202,1.2268371812804844,-1.3144845900383482,0
0.8741629517445374,-0.24432199672446114,-0.7092485667745936,-0.0760127294072285,-0.17304378689342365,0.2819674523941533,0.26012242159454174,-0.8783579952127468,0
-0.105977709222671,-0.16936069709478158,0.6679290738111338,-0.05314570001536011,0.012300353312333801,0.2385348090908092,0.44945182306411324,0.8373953264082256,0
0.8741629517445374,0.509343536778389,-0.3733564461653728,-0.01625913714251626,0.02893093030009605,0.5872498989136394,1.177243908157896,-0.5023381023650166,0
0.8741629517445374,-0.2569721907738692,0.41556119637596955,-0.03896762631622838,-0.00831587144257921,-0.8571076433429271,-0.08994703560936278,1.508581829098248,0
0.8741629517445374,-0.3575198645864594,1.1015071600191466,-0.02343098298358379,0.09304095835221536,-1.1323175897937947,0.9541821993042406,0.3832074871985351,0
-0.8410832049480773,0.4068200423080058,1.3171742356775313,-0.006194563572415219,0.1966471850824605,0.23144143064483927,0.749717967871556,-2.1640126512961646,0
0.3840926212609332,0.7523973899287292,1.615069058795032,-0.011925282375695352,0.1618152158614512,-0.2829941984433793,-0.3821536734221738,-1.0064512812410131,0
0.3840926212609332,-0.28232771698969866,0.9148616422875087,-0.04025138739134887,0.09217242170603004,-1.2025598233634855,-0.6485794906475406,2.2196799672967735,0
1.3642332822281416,-0.06848105063577431,0.523220205935843,-0.009985442309501186,0.08969080035107839,0.8086731279566461,0.8796002537128167,0.3483160655791683,0
-0.3510128744644731,-0.4552534353315585,1.1784990593986948,-0.04872122863671095,0.04105302705536147,-0.0019101286909326675,1.8055673942673005,-0.6715634505829474,0
0.8741629517445374,-0.3672269186472328,0.03259630827044468,-0.044049067094310536,-0.007959415363415292,-1.3575794060074904,1.917158259915235,0.8597001429049531,0
-0.105977709222671,-0.25316285613372874,0.3553738760708434,-0.0534634167408941,-0.04751967623479422,0.9759258546795139,0.5093670262170563,0.7519427758107239,0
-0.3510128744644731,-0.5898609078154823,-0.2316394914784064,-0.018287452202621592,0.04825014668871795,0.4127030447137641,1.7241981795687074,-1.5713981019236969,0
-0.105977709222671,-0.24318445847636636,0.6138253103222673,-0.0392819473165703,0.03071075272056304,1.064374254049349,1.2106281504595608,0.028416494063050964,0
-0.8410832049480773,-0.08364929495841869,-0.04718804341820634,-0.02277963033556185,0.09049160338708497,-1.1604372150972446,1.754827906821574,1.7390081373814885,0
-0.3510128744644731,0.18632019569370406,1.3714774600456194,-0.02149626462616976,0.17318725361024037,-0.9485082343456702,0.7805997422530708,0.008817989373334433,0
0.3840926212609332,-0.2178936795099759,0.7244263678506597,-0.029552049102778855,0.04532173993177852,-0.7312793315651177,0.7072600289385559,-0.17186164672802268,0
-0.3510128744644731,-0.2600340721846199,0.9528589397792288,-0.00816066628371831,0.17483400828968695,-0.12555012842084887,0.8296709177520308,-0.26327077142588906,0
1.3642332822281416,-0.2640246076076426,-0.612609770791715,-0.029089658292745513,0.05148701647670977,2.869947941598295,0.45401267586822347,-0.743093157905477,0
0.3840926212609332,-0.2530509783776309,1.1274370743179583,0.0051035904642771,0.2234864243440427,0.2903059176613022,0.8004514541951718,0.6349077070744882,0
1.8543036127117458,-0.1305807553026831,0.27573912004160867,-0.0757512838403055,-0.08782357748386002,-0.690354575053929,1.9913441314473546,0.40481060322724477,0
-0.8410832049480773,-0.3844270369001527,-0.4705437595661108,-0.03792573441675251,0.050530180750690275,-0.03390007722512491,1.0906177104903545,0.3523486377576303,0
-0.3510128744644731,0.370853059639062,0.6022565793274129,-0.0425038313462743,-0.016225905820320588,0.5398288447142365,1.2349446972520013,-1.1373287681282718,0
0.8741629517445374,-0.24479993666820007,0.41715688340974255,-0.03725493674369188,0.059342180754405595,-0.4609545242188047,1.282359563048416,-0.6433456585413743,0
-0.3510128744644731,0.3773900151548633,0.5638603600772496,-0.014553935927007504,0.08802772912904618,0.7275247604470846,0.29006201980468127,-1.4616781008551456,0
1.3642332822281416,-0.3395798431367699,0.3384695665568105,-0.04738344272859311,0.01861025060768892,-0.8653693516276204,1.0034694151991848,1.3206233778310528,0
-1.0861183701898793,0.5942823189099617,0.6666325780961933,-0.01810590705289527,0.0689588486490515,0.2591411066885078,0.18831899554035864,0.28075485584702214,0
-0.3510128744644731,-0.3755923547903015,0.7699034483131909,-0.05189964200370898,0.004309715364720083,0.8052271822731342,-0.8723013229333698,-0.004093001474406294,0
-0.105977709222671,-0.27297345536226436,0.11193187298084703,-0.05244250050869499,-0.017262597436856132,-0.31372798943776914,2.69109297291797,-0.5920779728512483,0
0.3840926212609332,-0.4376598002269244,-0.21194272965527067,-0.0492757318772203,0.015478734607708444,-0.43016095134384846,1.3000748755191178,-0.4584874346100944,0
-0.3510128744644731,0.5484696361266755,0.9629317141799209,-0.024719348428633842,0.06884881130537476,2.357868161433137,1.5457368102415616,0.4498350284243699,0
